type,oc_dt,oc_p1
毒品,1090223,新北市汐止區
毒品,1090223,桃園市龜山區
毒品,1090223,桃園市桃園區
毒品,1090223,桃園市八德區
毒品,1090223,高雄市前金區
毒品,1090223,桃園市中壢區
毒品,1090223,新北市蘆洲區
毒品,1090223,新北市新店區
毒品,1090223,台北市萬華區
毒品,1090223,台南市永康區
毒品,1090224,台南市東區
毒品,1090224,彰化縣彰化市
毒品,1090224,新北市土城區
毒品,1090224,彰化縣北斗鎮
毒品,1090224,新北市三重區
毒品,1090224,花蓮縣新城鄉
毒品,1090224,桃園市中壢區
毒品,1090224,桃園市中壢區
毒品,1090224,高雄市三民區
毒品,1090224,桃園市八德區
毒品,1090224,台南市安定區
毒品,1090224,基隆市暖暖區
毒品,1090224,高雄市橋頭區
毒品,1090224,台南市安平區
毒品,1090224,高雄市三民區
毒品,1090224,嘉義縣民雄鄉
毒品,1090224,台北市大同區
毒品,1090224,高雄市楠梓區
毒品,1090224,雲林縣古坑鄉
毒品,1090224,澎湖縣馬公市
毒品,1090224,台北市萬華區
毒品,1090224,雲林縣斗六市
毒品,1090224,高雄市苓雅區
毒品,1090224,彰化縣芬園鄉
毒品,1090224,台北市文山區
毒品,1090224,雲林縣北港鎮
毒品,1090224,台中市潭子區
毒品,1090224,高雄市鼓山區
毒品,1090224,花蓮縣吉安鄉
毒品,1090224,新竹縣湖口鄉
毒品,1090224,新北市三重區
毒品,1090224,桃園市中壢區
毒品,1090224,桃園市平鎮區
毒品,1090224,嘉義市東區
毒品,1090224,新北市三重區
毒品,1090224,新北市淡水區
毒品,1090224,彰化縣永靖鄉
毒品,1090224,台南市安南區
毒品,1090224,台中市南屯區
毒品,1090224,花蓮縣吉安鄉
毒品,1090224,高雄市苓雅區
毒品,1090224,台東縣台東市
毒品,1090224,新北市樹林區
毒品,1090224,台南市安南區
毒品,1090224,台北市士林區
毒品,1090224,台北市松山區
毒品,1090224,雲林縣虎尾鎮
毒品,1090224,台中市太平區
毒品,1090224,嘉義市西區
毒品,1090224,桃園市龜山區
毒品,1090224,新北市三重區
毒品,1090224,新北市三重區
毒品,1090224,新北市三重區
毒品,1090224,台中市太平區
毒品,1090224,桃園市龜山區
毒品,1090224,桃園市平鎮區
毒品,1090224,桃園市平鎮區
毒品,1090224,桃園市龜山區
毒品,1090224,新北市新莊區
毒品,1090224,台南市南區
毒品,1090224,新北市中和區
毒品,1090224,台南市善化區
毒品,1090224,新北市淡水區
毒品,1090224,桃園市桃園區
毒品,1090224,台中市西屯區
毒品,1090224,高雄市楠梓區
毒品,1090224,台中市北區
毒品,1090224,基隆市信義區
毒品,1090224,桃園市中壢區
毒品,1090224,桃園市平鎮區
毒品,1090224,台南市永康區
毒品,1090224,嘉義市東區
毒品,1090224,苗栗縣竹南鎮
毒品,1090224,台北市信義區
毒品,1090224,嘉義市東區
毒品,1090224,新北市土城區
毒品,1090224,桃園市中壢區
毒品,1090224,台南市東山區
毒品,1090224,宜蘭縣宜蘭市
毒品,1090225,基隆市暖暖區
毒品,1090225,新北市鶯歌區
毒品,1090225,新北市三重區
毒品,1090225,高雄市鼓山區
毒品,1090225,桃園市大溪區
毒品,1090225,新北市五股區
毒品,1090225,新北市土城區
毒品,1090225,新北市中和區
毒品,1090225,高雄市橋頭區
毒品,1090225,嘉義市西區
毒品,1090225,台中市烏日區
毒品,1090225,台中市霧峰區
毒品,1090225,桃園市龍潭區
毒品,1090225,台北市信義區
毒品,1090225,台中市烏日區
毒品,1090225,新北市新莊區
毒品,1090225,新北市三重區
毒品,1090225,桃園市八德區
毒品,1090225,台南市北區
毒品,1090225,桃園市中壢區
毒品,1090225,高雄市新興區
毒品,1090225,南投縣魚池鄉
毒品,1090225,台南市永康區
毒品,1090225,桃園市平鎮區
毒品,1090225,桃園市平鎮區
毒品,1090225,台北市中山區
毒品,1090225,宜蘭縣三星鄉
毒品,1090225,高雄市三民區
毒品,1090225,桃園市大園區
毒品,1090225,桃園市桃園區
毒品,1090225,高雄市大寮區
毒品,1090225,新北市三重區
毒品,1090225,嘉義縣中埔鄉
毒品,1090225,台北市大安區
毒品,1090225,高雄市三民區
毒品,1090225,嘉義市西區
毒品,1090225,新北市新莊區
毒品,1090225,高雄市苓雅區
毒品,1090225,雲林縣褒忠鄉
毒品,1090225,台北市中山區
毒品,1090225,台北市松山區
毒品,1090225,台北市松山區
毒品,1090225,嘉義市西區
毒品,1090225,台北市大同區
毒品,1090225,苗栗縣頭份市
毒品,1090225,南投縣竹山鎮
毒品,1090225,台東縣台東市
毒品,1090225,台中市太平區
毒品,1090225,高雄市鳳山區
毒品,1090225,桃園市八德區
毒品,1090225,台中市烏日區
毒品,1090225,苗栗縣竹南鎮
毒品,1090225,台中市大甲區
毒品,1090225,嘉義市西區
毒品,1090225,高雄市鼓山區
毒品,1090225,新北市中和區
毒品,1090225,台北市士林區
毒品,1090225,新北市新莊區
毒品,1090225,新北市三重區
毒品,1090225,台中市西屯區
毒品,1090225,台北市中正區
毒品,1090225,台北市中山區
毒品,1090225,南投縣埔里鎮
毒品,1090225,彰化縣大村鄉
毒品,1090225,新北市板橋區
毒品,1090225,台南市歸仁區
毒品,1090225,台北市內湖區
毒品,1090225,高雄市三民區
毒品,1090225,新竹縣竹北市
毒品,1090225,高雄市旗山區
毒品,1090225,台中市北區
毒品,1090225,屏東縣高樹鄉
毒品,1090225,新北市中和區
毒品,1090225,桃園市蘆竹區
毒品,1090225,高雄市前金區
毒品,1090225,桃園市八德區
毒品,1090225,苗栗縣竹南鎮
毒品,1090225,嘉義市西區
毒品,1090225,嘉義市西區
毒品,1090225,台中市北區
毒品,1090225,台南市東區
毒品,1090225,嘉義市西區
毒品,1090225,屏東縣內埔鄉
毒品,1090225,桃園市龜山區
毒品,1090225,新北市新莊區
毒品,1090225,新北市新莊區
毒品,1090225,桃園市中壢區
毒品,1090225,桃園市觀音區
毒品,1090225,桃園市桃園區
毒品,1090225,桃園市桃園區
毒品,1090225,桃園市中壢區
毒品,1090225,新北市板橋區
毒品,1090225,台北市中山區
毒品,1090225,桃園市平鎮區
毒品,1090225,桃園市龜山區
毒品,1090226,桃園市平鎮區
毒品,1090226,桃園市平鎮區
毒品,1090226,桃園市平鎮區
毒品,1090226,台北市萬華區
毒品,1090226,新北市蘆洲區
毒品,1090226,高雄市前鎮區
毒品,1090226,高雄市旗山區
毒品,1090226,新北市新店區
毒品,1090226,新北市土城區
毒品,1090226,新北市樹林區
毒品,1090226,台南市永康區
毒品,1090226,新北市林口區
毒品,1090226,新北市土城區
毒品,1090226,新北市土城區
毒品,1090226,台中市西區
毒品,1090226,桃園市龜山區
毒品,1090226,新北市土城區
毒品,1090226,台南市永康區
毒品,1090226,台北市萬華區
毒品,1090226,台東縣台東市
毒品,1090226,桃園市觀音區
毒品,1090226,桃園市桃園區
毒品,1090226,台北市萬華區
毒品,1090226,台北市松山區
毒品,1090226,屏東縣獅子鄉
毒品,1090226,新竹市東區
毒品,1090226,新竹縣五峰鄉
毒品,1090226,台北市內湖區
毒品,1090226,苗栗縣苗栗市
毒品,1090226,台南市東區
毒品,1090226,雲林縣虎尾鎮
毒品,1090226,台中市沙鹿區
毒品,1090226,新北市三重區
毒品,1090226,新北市三重區
毒品,1090226,新北市三重區
毒品,1090226,台中市西屯區
毒品,1090226,新北市林口區
毒品,1090226,台北市萬華區
毒品,1090226,台北市萬華區
毒品,1090226,新北市三重區
毒品,1090226,新北市永和區
毒品,1090226,高雄市新興區
毒品,1090226,台北市南港區
毒品,1090226,桃園市大溪區
毒品,1090226,花蓮縣吉安鄉
毒品,1090226,新竹縣竹東鎮
毒品,1090226,台中市北區
毒品,1090226,台北市大同區
毒品,1090226,台中市清水區
毒品,1090226,台中市清水區
毒品,1090226,台北市信義區
毒品,1090226,新竹市東區
毒品,1090226,台北市萬華區
毒品,1090226,彰化縣二林鎮
毒品,1090226,高雄市新興區
毒品,1090226,高雄市前金區
毒品,1090226,高雄市新興區
毒品,1090226,桃園市新屋區
毒品,1090226,桃園市龍潭區
毒品,1090226,桃園市龍潭區
毒品,1090226,桃園市桃園區
毒品,1090226,桃園市桃園區
毒品,1090226,桃園市桃園區
毒品,1090226,台北市大同區
毒品,1090226,台中市梧棲區
毒品,1090226,台北市松山區
毒品,1090226,宜蘭縣蘇澳鎮
毒品,1090226,新北市汐止區
毒品,1090226,台南市永康區
毒品,1090226,台中市南屯區
毒品,1090226,台中市南屯區
毒品,1090226,台中市東區
毒品,1090226,高雄市旗津區
毒品,1090226,高雄市三民區
毒品,1090226,台中市太平區
毒品,1090226,雲林縣北港鎮
毒品,1090226,新竹縣北埔鄉
毒品,1090226,桃園市中壢區
毒品,1090226,台北市中山區
毒品,1090226,彰化縣北斗鎮
毒品,1090226,新北市中和區
毒品,1090226,台南市永康區
毒品,1090226,桃園市桃園區
毒品,1090226,桃園市桃園區
毒品,1090226,彰化縣員林市
毒品,1090226,新竹市東區
毒品,1090226,桃園市中壢區
毒品,1090226,嘉義縣水上鄉
毒品,1090226,新北市板橋區
毒品,1090226,高雄市小港區
毒品,1090226,新北市中和區
毒品,1090226,新北市樹林區
毒品,1090226,桃園市復興區
毒品,1090226,基隆市中正區
毒品,1090227,南投縣草屯鎮
毒品,1090227,台北市萬華區
毒品,1090227,台北市萬華區
毒品,1090227,新北市永和區
毒品,1090227,高雄市新興區
毒品,1090227,南投縣竹山鎮
毒品,1090227,嘉義市西區
毒品,1090227,新北市板橋區
毒品,1090227,彰化縣芬園鄉
毒品,1090227,高雄市三民區
毒品,1090227,嘉義市西區
毒品,1090227,嘉義市西區
毒品,1090227,花蓮縣鳳林鎮
毒品,1090227,桃園市龍潭區
毒品,1090227,桃園市桃園區
毒品,1090227,台南市南區
毒品,1090227,桃園市桃園區
毒品,1090227,台北市文山區
毒品,1090227,台北市文山區
毒品,1090227,高雄市林園區
毒品,1090227,台北市信義區
毒品,1090227,台北市萬華區
毒品,1090227,台北市萬華區
毒品,1090227,桃園市觀音區
毒品,1090227,台中市大里區
毒品,1090227,新北市板橋區
毒品,1090227,台中市豐原區
毒品,1090227,台北市大安區
毒品,1090227,桃園市八德區
毒品,1090227,桃園市八德區
毒品,1090227,彰化縣和美鎮
毒品,1090227,雲林縣麥寮鄉
毒品,1090227,桃園市中壢區
毒品,1090227,台北市松山區
毒品,1090227,台北市松山區
毒品,1090227,彰化縣員林市
毒品,1090227,高雄市路竹區
毒品,1090227,高雄市三民區
毒品,1090227,台中市北屯區
毒品,1090227,台北市士林區
毒品,1090227,台北市中山區
毒品,1090227,屏東縣新園鄉
毒品,1090227,苗栗縣造橋鄉
毒品,1090227,高雄市旗山區
毒品,1090227,屏東縣枋寮鄉
毒品,1090227,台北市中山區
毒品,1090227,台北市萬華區
毒品,1090227,雲林縣虎尾鎮
毒品,1090227,新竹縣關西鎮
毒品,1090227,台北市文山區
毒品,1090227,新北市板橋區
毒品,1090227,新北市板橋區
毒品,1090227,新北市石碇區
毒品,1090227,基隆市信義區
毒品,1090227,高雄市旗山區
毒品,1090228,新北市汐止區
毒品,1090228,新北市土城區
毒品,1090228,南投縣南投市
毒品,1090228,台北市萬華區
毒品,1090228,宜蘭縣員山鄉
毒品,1090228,苗栗縣苗栗市
毒品,1090228,新北市樹林區
毒品,1090228,新北市中和區
毒品,1090228,新北市蘆洲區
毒品,1090228,新北市三峽區
毒品,1090228,高雄市新興區
毒品,1090228,台東縣台東市
毒品,1090228,南投縣名間鄉
毒品,1090228,台南市南區
毒品,1090228,基隆市仁愛區
毒品,1090228,台北市信義區
毒品,1090228,台南市永康區
毒品,1090228,台南市永康區
毒品,1090228,新北市三重區
毒品,1090228,新北市三重區
毒品,1090228,高雄市前金區
毒品,1090228,台南市六甲區
毒品,1090228,桃園市大溪區
毒品,1090228,桃園市龍潭區
毒品,1090228,新北市新莊區
毒品,1090228,台北市中正區
毒品,1090228,台北市萬華區
毒品,1090228,新北市萬里區
毒品,1090228,新北市萬里區
毒品,1090228,台中市大里區
毒品,1090228,桃園市八德區
毒品,1090228,桃園市八德區
毒品,1090228,桃園市八德區
毒品,1090228,台中市豐原區
毒品,1090228,屏東縣竹田鄉
毒品,1090228,桃園市中壢區
毒品,1090228,南投縣南投市
毒品,1090228,台中市西屯區
毒品,1090228,台東縣台東市
毒品,1090228,台東縣台東市
毒品,1090228,桃園市中壢區
毒品,1090228,台中市西屯區
毒品,1090228,宜蘭縣五結鄉
毒品,1090228,桃園市大園區
毒品,1090228,台北市松山區
毒品,1090228,台北市松山區
毒品,1090228,台南市中西區
毒品,1090228,桃園市觀音區
毒品,1090228,嘉義市西區
毒品,1090228,台南市關廟區
毒品,1090228,台北市中山區
毒品,1090228,台中市大里區
毒品,1090228,台北市中山區
毒品,1090228,台北市中山區
毒品,1090228,台北市士林區
毒品,1090228,高雄市岡山區
毒品,1090228,台北市萬華區
毒品,1090228,桃園市中壢區
毒品,1090228,新北市三重區
毒品,1090228,新北市中和區
毒品,1090228,新北市三重區
毒品,1090228,新北市板橋區
毒品,1090228,新北市土城區
毒品,1090228,高雄市阿蓮區
毒品,1090228,高雄市湖內區
毒品,1090228,桃園市蘆竹區
毒品,1090228,南投縣名間鄉
毒品,1090228,新北市五股區
毒品,1090228,南投縣埔里鎮
毒品,1090228,苗栗縣苗栗市
毒品,1090229,新北市樹林區
毒品,1090229,雲林縣斗六市
毒品,1090229,嘉義縣太保市
毒品,1090229,台北市北投區
毒品,1090229,高雄市三民區
毒品,1090229,新北市新莊區
毒品,1090229,台北市中正區
毒品,1090229,雲林縣北港鎮
毒品,1090229,基隆市七堵區
毒品,1090229,新北市中和區
毒品,1090229,南投縣南投市
毒品,1090229,台中市西屯區
毒品,1090229,高雄市三民區
毒品,1090229,新北市板橋區
毒品,1090229,高雄市岡山區
毒品,1090229,新竹市東區
毒品,1090229,桃園市桃園區
毒品,1090229,台東縣台東市
毒品,1090229,台南市永康區
毒品,1090229,新北市三重區
毒品,1090229,新北市三重區
毒品,1090229,台北市大安區
毒品,1090229,花蓮縣花蓮市
毒品,1090229,台北市大安區
毒品,1090229,桃園市中壢區
毒品,1090229,屏東縣屏東市
毒品,1090229,新北市板橋區
毒品,1090229,高雄市鳥松區
毒品,1090229,高雄市仁武區
毒品,1090229,新北市淡水區
毒品,1090229,新北市樹林區
毒品,1090229,新北市蘆洲區
毒品,1090229,桃園市中壢區
毒品,1090229,高雄市路竹區
毒品,1090229,台中市西屯區
毒品,1090229,雲林縣麥寮鄉
毒品,1090229,台北市萬華區
毒品,1090229,桃園市中壢區
毒品,1090229,新北市板橋區
毒品,1090229,高雄市茄萣區
毒品,1090229,屏東縣竹田鄉
毒品,1090229,高雄市阿蓮區
毒品,1090229,嘉義縣水上鄉
毒品,1090229,桃園市中壢區
毒品,1090229,台南市永康區
毒品,1090229,新北市新莊區
毒品,1090229,台南市鹽水區
毒品,1090301,台中市南屯區
毒品,1090301,台南市安平區
毒品,1090301,高雄市路竹區
毒品,1090301,苗栗縣三義鄉
毒品,1090301,新竹縣竹北市
毒品,1090301,桃園市蘆竹區
毒品,1090301,宜蘭縣宜蘭市
毒品,1090301,台北市萬華區
毒品,1090301,新竹市東區
毒品,1090301,桃園市大溪區
毒品,1090301,台中市沙鹿區
毒品,1090301,新竹縣寶山鄉
毒品,1090301,台北市中正區
毒品,1090301,高雄市大寮區
毒品,1090301,高雄市三民區
毒品,1090301,桃園市中壢區
毒品,1090301,高雄市岡山區
毒品,1090301,嘉義市東區
毒品,1090301,新北市三重區
毒品,1090301,高雄市阿蓮區
毒品,1090301,新北市板橋區
毒品,1090301,基隆市中正區
毒品,1090301,高雄市阿蓮區
毒品,1090301,台中市西屯區
毒品,1090301,基隆市仁愛區
毒品,1090301,台南市北區
毒品,1090301,台北市士林區
毒品,1090301,嘉義縣太保市
毒品,1090301,南投縣南投市
毒品,1090301,彰化縣二林鎮
毒品,1090301,台北市大安區
毒品,1090301,台北市中山區
毒品,1090301,屏東縣東港鎮
毒品,1090301,高雄市鳳山區
毒品,1090301,桃園市八德區
毒品,1090301,桃園市八德區
毒品,1090301,桃園市平鎮區
毒品,1090301,苗栗縣三義鄉
毒品,1090301,高雄市三民區
毒品,1090301,新北市中和區
毒品,1090301,高雄市林園區
毒品,1090301,新北市中和區
毒品,1090301,桃園市中壢區
毒品,1090301,台北市中山區
毒品,1090301,屏東縣東港鎮
毒品,1090301,高雄市大寮區
毒品,1090301,高雄市阿蓮區
毒品,1090301,彰化縣溪湖鎮
毒品,1090301,新北市三重區
毒品,1090301,新北市三重區
毒品,1090301,新北市三重區
毒品,1090301,新北市板橋區
毒品,1090301,新竹縣湖口鄉
毒品,1090301,桃園市桃園區
毒品,1090301,桃園市桃園區
毒品,1090301,彰化縣員林市
毒品,1090301,高雄市前鎮區
毒品,1090301,高雄市小港區
毒品,1090301,高雄市前金區
毒品,1090301,台南市永康區
毒品,1090301,高雄市大寮區
毒品,1090301,高雄市林園區
毒品,1090301,高雄市大寮區
毒品,1090301,新北市淡水區
毒品,1090301,高雄市湖內區
毒品,1090301,台南市北區
毒品,1090301,高雄市鳥松區
毒品,1090301,花蓮縣光復鄉
毒品,1090301,台北市內湖區
毒品,1090301,新北市新莊區
毒品,1090301,彰化縣秀水鄉
毒品,1090301,苗栗縣竹南鎮
毒品,1090301,台北市大同區
毒品,1090301,桃園市大園區
毒品,1090301,台北市萬華區
毒品,1090302,高雄市路竹區
毒品,1090302,高雄市新興區
毒品,1090302,新北市土城區
毒品,1090302,雲林縣麥寮鄉
毒品,1090302,台南市關廟區
毒品,1090302,花蓮縣吉安鄉
毒品,1090302,桃園市大溪區
毒品,1090302,桃園市桃園區
毒品,1090302,新竹縣竹東鎮
毒品,1090302,台東縣台東市
毒品,1090302,花蓮縣花蓮市
毒品,1090302,台中市東區
毒品,1090302,台南市新化區
毒品,1090302,台南市永康區
毒品,1090302,台北市大同區
毒品,1090302,台南市仁德區
毒品,1090302,桃園市龍潭區
毒品,1090302,高雄市三民區
毒品,1090302,台北市松山區
毒品,1090302,高雄市田寮區
毒品,1090302,嘉義縣溪口鄉
毒品,1090302,花蓮縣花蓮市
毒品,1090302,嘉義縣中埔鄉
毒品,1090302,嘉義縣太保市
毒品,1090302,彰化縣伸港鄉
毒品,1090302,新北市土城區
毒品,1090302,台南市善化區
毒品,1090302,新北市板橋區
毒品,1090302,新北市中和區
毒品,1090302,台北市大安區
毒品,1090302,台北市大安區
毒品,1090302,高雄市鼓山區
毒品,1090302,新北市中和區
毒品,1090302,台中市東勢區
毒品,1090302,台北市內湖區
毒品,1090302,新北市林口區
毒品,1090302,台南市仁德區
毒品,1090302,新北市三重區
毒品,1090302,台中市北屯區
毒品,1090302,桃園市桃園區
毒品,1090302,新北市三重區
毒品,1090302,新北市樹林區
毒品,1090302,桃園市平鎮區
毒品,1090302,新北市土城區
毒品,1090302,台中市北屯區
毒品,1090302,嘉義縣民雄鄉
毒品,1090302,桃園市桃園區
毒品,1090302,台北市文山區
毒品,1090302,台南市中西區
毒品,1090302,台南市關廟區
毒品,1090302,高雄市路竹區
毒品,1090302,新北市板橋區
毒品,1090302,高雄市鳳山區
毒品,1090302,台中市北區
毒品,1090302,嘉義市西區
毒品,1090302,新北市中和區
毒品,1090302,新北市鶯歌區
毒品,1090302,台中市大里區
毒品,1090302,台北市內湖區
毒品,1090302,基隆市安樂區
毒品,1090302,南投縣仁愛鄉
毒品,1090302,南投縣草屯鎮
毒品,1090302,台北市中山區
毒品,1090302,台北市中山區
毒品,1090302,桃園市桃園區
毒品,1090302,高雄市三民區
毒品,1090302,基隆市中正區
毒品,1090303,台北市信義區
毒品,1090303,雲林縣麥寮鄉
毒品,1090303,桃園市桃園區
毒品,1090303,台北市大同區
毒品,1090303,台北市大同區
毒品,1090303,高雄市阿蓮區
毒品,1090303,高雄市阿蓮區
毒品,1090303,桃園市觀音區
毒品,1090303,桃園市桃園區
毒品,1090303,桃園市桃園區
毒品,1090303,台南市永康區
毒品,1090303,屏東縣屏東市
毒品,1090303,台南市永康區
毒品,1090303,屏東縣東港鎮
毒品,1090303,桃園市龍潭區
毒品,1090303,嘉義縣水上鄉
毒品,1090303,高雄市苓雅區
毒品,1090303,高雄市苓雅區
毒品,1090303,新北市板橋區
毒品,1090303,台中市西屯區
毒品,1090303,台中市太平區
毒品,1090303,高雄市小港區
毒品,1090303,新北市板橋區
毒品,1090303,新北市三重區
毒品,1090303,台南市新市區
毒品,1090303,桃園市中壢區
毒品,1090303,基隆市仁愛區
毒品,1090303,彰化縣北斗鎮
毒品,1090303,新北市三重區
毒品,1090303,台南市新營區
毒品,1090303,台北市大同區
毒品,1090303,台北市信義區
毒品,1090303,雲林縣古坑鄉
毒品,1090303,新北市泰山區
毒品,1090303,台中市東區
毒品,1090303,嘉義市西區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市中和區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市中和區
毒品,1090303,屏東縣南州鄉
毒品,1090303,台北市大安區
毒品,1090303,台北市大安區
毒品,1090303,桃園市平鎮區
毒品,1090303,桃園市平鎮區
毒品,1090303,屏東縣內埔鄉
毒品,1090303,新竹市北區
毒品,1090303,新北市蘆洲區
毒品,1090303,台中市南區
毒品,1090303,雲林縣斗六市
毒品,1090303,台北市北投區
毒品,1090303,新北市三重區
毒品,1090303,新北市三重區
毒品,1090303,新北市蘆洲區
毒品,1090303,新北市板橋區
毒品,1090303,雲林縣斗六市
毒品,1090303,新北市鶯歌區
毒品,1090303,桃園市桃園區
毒品,1090303,新北市三重區
毒品,1090303,彰化縣二水鄉
毒品,1090303,桃園市大溪區
毒品,1090303,高雄市三民區
毒品,1090303,基隆市中山區
毒品,1090303,台南市南區
毒品,1090303,桃園市中壢區
毒品,1090303,台北市萬華區
毒品,1090303,屏東縣屏東市
毒品,1090303,高雄市岡山區
毒品,1090303,台中市西屯區
毒品,1090303,台中市大肚區
毒品,1090303,台中市太平區
毒品,1090303,新北市樹林區
毒品,1090303,新北市板橋區
毒品,1090303,高雄市岡山區
毒品,1090303,台中市大里區
毒品,1090303,彰化縣芬園鄉
毒品,1090303,台中市北區
毒品,1090303,台南市北區
毒品,1090303,嘉義縣水上鄉
毒品,1090303,台中市北區
毒品,1090303,台中市北區
毒品,1090303,高雄市大寮區
毒品,1090303,台南市東區
毒品,1090303,苗栗縣苑裡鎮
毒品,1090303,高雄市路竹區
毒品,1090304,苗栗縣竹南鎮
毒品,1090304,台中市中區
毒品,1090304,台北市大同區
毒品,1090304,台中市北區
毒品,1090304,台北市中山區
毒品,1090304,新北市三重區
毒品,1090304,屏東縣屏東市
毒品,1090304,屏東縣屏東市
毒品,1090304,屏東縣潮州鎮
毒品,1090304,台中市北區
毒品,1090304,南投縣竹山鎮
毒品,1090304,台北市松山區
毒品,1090304,新北市板橋區
毒品,1090304,屏東縣屏東市
毒品,1090304,台南市東區
毒品,1090304,高雄市前金區
毒品,1090304,高雄市前金區
毒品,1090304,台中市東勢區
毒品,1090304,新北市新莊區
毒品,1090304,台中市南區
毒品,1090304,桃園市楊梅區
毒品,1090304,高雄市鳳山區
毒品,1090304,新北市三重區
毒品,1090304,高雄市林園區
毒品,1090304,宜蘭縣蘇澳鎮
毒品,1090304,台中市梧棲區
毒品,1090304,彰化縣彰化市
毒品,1090304,台中市太平區
毒品,1090304,高雄市仁武區
毒品,1090304,高雄市三民區
毒品,1090304,彰化縣秀水鄉
毒品,1090304,屏東縣內埔鄉
毒品,1090304,台南市東區
毒品,1090304,台南市東區
毒品,1090304,高雄市仁武區
毒品,1090304,台北市大安區
毒品,1090304,桃園市桃園區
毒品,1090304,台南市北區
毒品,1090304,台中市北屯區
毒品,1090304,新北市林口區
毒品,1090304,桃園市新屋區
毒品,1090304,雲林縣北港鎮
毒品,1090304,金門縣金城鎮
毒品,1090304,台中市太平區
毒品,1090304,新北市樹林區
毒品,1090304,新北市萬里區
毒品,1090304,新北市三重區
毒品,1090304,台南市善化區
毒品,1090304,宜蘭縣冬山鄉
毒品,1090304,台南市仁德區
毒品,1090304,桃園市蘆竹區
毒品,1090304,新竹縣新埔鎮
毒品,1090304,桃園市龍潭區
毒品,1090304,台南市安定區
毒品,1090304,台北市南港區
毒品,1090304,花蓮縣新城鄉
毒品,1090304,台北市信義區
毒品,1090304,台北市文山區
毒品,1090304,新北市新莊區
毒品,1090304,新北市三重區
毒品,1090304,高雄市苓雅區
毒品,1090305,彰化縣伸港鄉
毒品,1090305,台中市太平區
毒品,1090305,新北市三重區
毒品,1090305,新北市三重區
毒品,1090305,新北市三重區
毒品,1090305,桃園市中壢區
毒品,1090305,台北市中山區
毒品,1090305,屏東縣恆春鎮
毒品,1090305,屏東縣屏東市
毒品,1090305,雲林縣北港鎮
毒品,1090305,南投縣草屯鎮
毒品,1090305,桃園市楊梅區
毒品,1090305,台北市大同區
毒品,1090305,嘉義市西區
毒品,1090305,台中市北區
毒品,1090305,台中市北屯區
毒品,1090305,台北市文山區
毒品,1090305,桃園市中壢區
毒品,1090305,桃園市中壢區
毒品,1090305,屏東縣屏東市
毒品,1090305,新北市永和區
毒品,1090305,桃園市桃園區
毒品,1090305,彰化縣二水鄉
毒品,1090305,雲林縣麥寮鄉
毒品,1090305,新北市中和區
毒品,1090305,新北市新店區
毒品,1090305,桃園市楊梅區
毒品,1090305,台南市麻豆區
毒品,1090305,新竹縣湖口鄉
毒品,1090305,台南市安平區
毒品,1090305,桃園市大園區
毒品,1090305,新竹縣湖口鄉
毒品,1090305,新竹縣湖口鄉
毒品,1090305,台北市中正區
毒品,1090305,新竹縣湖口鄉
毒品,1090305,雲林縣台西鄉
毒品,1090305,新北市新莊區
毒品,1090305,桃園市龍潭區
毒品,1090305,花蓮縣吉安鄉
毒品,1090305,新北市鶯歌區
毒品,1090305,台北市萬華區
毒品,1090305,台北市信義區
毒品,1090305,台北市松山區
毒品,1090305,台南市安南區
毒品,1090306,新北市三峽區
毒品,1090306,台東縣台東市
毒品,1090306,台北市萬華區
毒品,1090306,桃園市中壢區
毒品,1090306,桃園市中壢區
毒品,1090306,桃園市中壢區
毒品,1090306,花蓮縣花蓮市
毒品,1090306,台北市萬華區
毒品,1090306,宜蘭縣礁溪鄉
毒品,1090306,宜蘭縣蘇澳鎮
毒品,1090306,台南市安南區
毒品,1090306,台南市南區
毒品,1090306,基隆市暖暖區
毒品,1090306,台南市南區
毒品,1090306,花蓮縣花蓮市
毒品,1090306,屏東縣萬丹鄉
毒品,1090306,新北市新莊區
毒品,1090306,新北市土城區
毒品,1090306,新北市中和區
毒品,1090306,台南市安南區
毒品,1090306,台中市太平區
毒品,1090306,南投縣南投市
毒品,1090306,台南市永康區
毒品,1090306,台北市中山區
毒品,1090306,台北市中山區
毒品,1090306,屏東縣屏東市
毒品,1090306,台南市永康區
毒品,1090306,台南市中西區
毒品,1090306,台南市中西區
毒品,1090306,嘉義市西區
毒品,1090306,台南市北區
毒品,1090306,台南市北區
毒品,1090306,台北市萬華區
毒品,1090306,高雄市鳳山區
毒品,1090306,雲林縣斗六市
毒品,1090306,台中市北屯區
毒品,1090306,嘉義縣大林鎮
毒品,1090306,嘉義縣大林鎮
毒品,1090306,桃園市楊梅區
毒品,1090306,桃園市楊梅區
毒品,1090306,桃園市新屋區
毒品,1090306,台北市北投區
毒品,1090306,新北市新莊區
毒品,1090306,新北市新莊區
毒品,1090306,台中市北區
毒品,1090306,新北市土城區
毒品,1090306,雲林縣台西鄉
毒品,1090306,新北市三重區
毒品,1090306,桃園市大園區
毒品,1090306,新北市中和區
